사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201905,중앙선,운길산,1,0,281,144,945,726,2040,1214,2482,2231,1364,3629,1367,4644,1573,3714,1661,2666,2367,1511,3209,1811,3764,1436,3795,1601,3457,1316,2512,1471,1480,1472,1068,957,653,889,274,904,90,561,3,241,0,0,0,0,0,0,20190603
201905,3호선,구파발,115,6,11443,1897,34534,11878,100440,27560,98188,36117,54741,33986,36306,30645,33123,27751,35180,29091,33614,30992,32995,30874,34856,32729,42908,39780,45842,47099,40416,74667,26727,70560,20931,42564,18713,39318,15666,37040,5375,26462,871,8951,2,824,87,122,0,0,20190603
201905,2호선,잠실새내,28,0,6689,1178,20507,8721,70659,19232,96339,31955,59855,35717,40452,28612,38354,30956,39959,36110,39746,40595,35572,43795,36584,48290,42634,56230,44921,72880,51953,105073,40215,85044,36917,52356,44789,45696,40100,43262,25070,24442,4505,9271,1,28,0,0,0,0,20190603
201905,4호선,성신여대입구(돈암),70,9,6951,2007,22260,8244,58018,21580,71614,56984,48074,36589,36687,30748,37209,42323,42591,34058,42444,37464,44837,41734,48344,41665,50272,47747,61892,60981,68942,82112,45784,71070,40420,45902,41355,40807,39061,41963,19950,30480,3464,7990,2,11,1,5,0,0,20190603
201905,1호선,서울역,1148,21,11958,10579,15684,61286,44585,115354,89357,238583,68146,171350,73525,94790,92022,85227,101383,89704,102975,93903,87681,89304,115315,91208,123612,95981,167329,105879,253795,113369,144348,84947,103166,63630,101273,54836,77000,41500,37939,22083,4127,7762,3,548,0,0,0,0,20190603
201905,경원선,덕계,0,0,2351,530,6382,2297,12800,2789,12037,3582,5967,2648,5042,2050,4114,1826,4085,2638,3614,2016,3107,3006,3444,3473,3615,5361,4673,5118,3842,7575,2036,6689,1415,5657,788,4142,579,3975,310,3235,12,849,0,0,0,0,0,0,20190603
201905,경원선,양주,1504,4,6870,1725,16824,7344,41175,14845,39699,15145,29052,10639,20839,10079,17811,8254,17217,11059,16593,11154,13252,12043,13868,14289,14644,18481,16873,20482,19828,27972,11131,27731,6361,20951,4938,16044,3443,17997,1194,11217,72,4585,0,0,0,0,0,0,20190603
201905,경의선,효창공원앞,3,0,695,244,2183,1914,5033,4615,6641,17253,4776,10010,3328,5670,3329,4163,3786,3931,4228,3920,3982,3925,4913,3562,6749,4231,7385,4844,14052,7344,7335,5902,4400,4245,3865,4153,3102,4240,1433,2817,116,651,0,0,0,0,0,0,20190603
201905,5호선,애오개,1,0,2855,542,6626,3917,22123,11065,30177,34065,15643,14088,10983,9498,10976,7565,11045,7785,11773,9691,11256,9778,11992,10450,12520,11914,15101,14614,26723,24704,10756,17751,7935,11334,6943,10424,5495,10675,2223,6545,275,3574,1,571,0,0,0,0,20190603
201905,5호선,동대문역사문화공원,1,0,283,380,768,2786,975,9769,2028,36270,2378,11805,2675,4362,3465,3658,2505,3532,2532,3993,3219,3442,3839,3040,4389,2756,9945,3405,22398,3628,9792,2548,5166,1655,4552,1679,3404,1974,1362,1358,320,393,0,9,0,0,0,0,20190603
201905,경부선,용산,568,15,7411,7124,7468,44534,24589,92774,36782,176975,46070,123159,41316,92907,53669,79897,53696,79138,68536,86050,67129,83041,95172,81162,105484,82026,132417,84943,183535,100680,120393,67104,113056,46618,106152,37751,72557,25125,31569,10588,2030,4025,1,0,0,0,0,0,20190603
201905,경강선,신둔도예촌,1,0,524,83,1978,431,4646,1994,4533,4703,2850,3212,2498,1533,2012,1737,3125,1963,2721,1618,2324,1573,2554,1910,3708,2075,5358,2804,3930,3443,1704,3630,1161,2464,1051,2635,552,2274,184,2002,0,1,0,0,0,0,0,0,20190603
201905,7호선,논현,36,0,4202,1474,6251,17352,11393,47802,19705,130544,17618,104453,14839,40704,16318,26582,18173,24801,21088,27632,24292,25117,28444,23851,31235,25854,49575,30895,109203,41584,67222,28690,42527,17144,45530,13653,43960,11445,23286,7571,4498,3094,0,0,0,0,0,0,20190603
201905,7호선,반포,5,0,1397,746,4078,7108,11283,13465,16553,25644,11795,20960,8245,11344,8125,11334,9435,13033,10470,11537,10590,10585,12434,10869,16245,11770,18675,12330,22437,14900,15756,10987,12349,7041,13968,6127,11101,6184,3480,3753,528,1268,0,0,0,0,0,0,20190603
201905,경강선,부발,1,0,879,12,2484,1422,5666,5378,5522,6557,3920,2007,3406,1738,3008,1779,3277,1830,2829,2013,2723,2147,3595,2449,4583,3255,6034,4085,6997,4296,2750,5225,2350,3886,1707,3441,1196,3255,452,2897,5,1501,0,0,0,0,0,0,20190603
201905,경원선,의정부,2767,12,11786,2217,24621,11668,51852,18386,51254,41602,35600,45906,30673,37502,33029,40897,36003,42802,38431,47865,40980,45267,45858,42732,52498,52015,54992,58064,57325,65492,41589,66974,39548,43509,30662,33073,24436,28399,12329,18642,943,11998,0,0,0,0,0,0,20190603
201905,장항선,아산,11,0,795,814,2433,3188,8943,5368,6577,6834,6601,6946,4397,6596,5233,6902,5873,4635,5658,7582,6531,3781,9231,7186,7490,3551,9699,10184,11404,7447,8643,7579,6509,5802,7261,3779,4957,3404,3099,2754,799,1213,0,0,0,0,0,0,20190603
201905,6호선,증산(명지대앞),14,1,9113,953,17395,4489,47165,6112,56338,13068,31081,11115,20661,10580,17478,9716,17436,11728,17300,12321,14559,14401,14166,16845,15384,23223,16132,27254,16832,41242,10793,37612,8157,24602,6825,22325,5926,23931,2590,15632,507,4685,1,734,0,0,0,0,20190603
201905,6호선,새절(신사),1,1,11557,917,23291,6282,62700,12374,73766,20818,38372,19552,26108,12663,23113,13867,23726,15041,22549,18621,19007,18320,18979,21137,25013,27772,25614,35940,22638,51038,14151,49608,11254,31874,10390,27884,9108,30115,3687,19229,614,5798,2,1865,0,0,0,0,20190603
201905,6호선,구산,5,0,5928,230,12937,2524,34355,9904,41226,7676,23042,6386,15402,6216,13892,7099,15035,7789,12850,8314,10997,9667,12776,10528,13732,14206,12800,15505,11268,21067,7470,22049,5741,12946,5436,10102,5269,10546,1799,7507,281,2729,0,3,0,0,0,0,20190603
201905,안산선,중앙,332,11,9105,1131,26504,10776,57956,18375,51717,40621,30735,34586,26786,24146,27316,23778,29876,27624,30198,32599,28527,32575,30798,33036,37229,39034,43310,52665,43428,73607,31481,65663,30516,41239,32316,34562,29079,29113,12927,23384,2290,10899,0,18,0,0,0,0,20190603
201905,중앙선,도심,1,0,2047,599,6336,1404,17212,2399,13392,5937,8145,2248,5759,2120,4732,2595,4556,2448,4471,2415,3395,2853,3477,4962,3873,3850,4546,6296,4236,8046,2264,8085,1807,4410,1308,4544,1004,5432,447,3415,94,1167,0,0,0,0,0,0,20190603
201905,8호선,수진,0,0,4145,492,7126,3191,16499,5647,23044,15033,14140,8381,10397,6543,9762,7653,10599,6826,10484,9894,9472,9740,10409,9764,12765,9895,12526,11245,10614,16353,6758,14913,5380,9459,5134,8950,3601,8492,1728,5469,255,1799,1,310,0,0,0,0,20190603
201905,경원선,도봉,225,2,8743,1386,11952,3832,23989,4426,24721,12575,17271,9868,13277,9063,12132,7314,11462,8615,11771,9297,11333,10189,10978,11786,10684,14711,11770,15570,12604,19463,6520,19373,4349,11725,3465,11377,2468,9295,1109,6193,146,1942,0,0,0,0,0,0,20190603
201905,3호선,안국,35,3,2252,2665,4192,24597,7610,112743,11011,125682,12389,86854,14732,66873,22101,67535,31904,58336,42192,58803,56541,53433,67559,44250,81563,38557,120679,35383,138041,36200,63126,19150,52343,10001,48751,7273,32062,7316,9792,4366,1116,1390,0,2,0,0,0,0,20190603
201905,5호선,답십리,36,1,11502,1188,21043,8417,64408,15398,89550,40956,40844,19928,25664,15075,22889,15465,24029,17327,23421,21618,21370,21350,22051,23046,26070,27334,30168,36897,38793,59348,24001,50165,15249,30250,13536,27958,10038,28173,4741,18719,698,5567,0,12,0,0,0,0,20190603
201905,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,1,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,20190603
201905,5호선,왕십리(성동구청),37,0,2873,567,3043,2887,7566,7063,11116,21874,6774,11598,5885,7829,6565,8095,7273,8929,8376,9835,8348,9926,9474,9889,10296,11092,11819,13794,17483,21108,11057,14477,9672,8157,10214,7011,9015,6308,4303,3992,657,2648,1,382,0,0,0,0,20190603
201905,경부선,노량진,568,7,6380,2379,8933,9147,24809,19967,35020,30122,21248,20136,16043,14171,15906,14268,18422,16766,21887,18135,19619,15959,19693,17124,22652,20193,27225,27729,32484,45772,21437,31597,20994,19947,26599,17914,30060,16803,10828,10924,585,2785,0,0,0,0,0,0,20190603
201905,경춘선,갈매,9,0,1851,409,4033,1617,17539,2963,12622,6193,7952,2460,4473,2825,3239,2088,3635,2236,3185,2483,3246,3083,3360,4222,3952,3897,5072,5670,5289,6908,2876,12068,2065,6199,2737,3583,1555,4570,657,2786,13,1063,0,0,0,0,0,0,20190603
201905,안산선,고잔,378,29,5280,543,15736,5218,34516,13340,26777,31230,18387,17434,15614,14962,14977,13174,14927,13212,14580,14204,14792,13265,15316,12717,17301,14484,22029,19561,25173,25690,12580,23288,9986,16651,10324,12529,7271,12282,2710,11203,412,6162,2,92,0,0,0,0,20190603
201905,경부선,오산,223,2,6154,1854,14345,10572,30210,19499,29972,25193,23187,17395,20722,12624,19360,13242,20208,15241,19137,14638,17459,16004,19603,18296,23263,24147,29699,28643,32939,29972,17681,33650,15533,21721,12861,20162,10283,17658,3429,10182,129,767,0,0,0,0,0,0,20190603
201905,경부선,성균관대,159,3,9882,2212,29472,7289,79201,12555,70169,36418,36132,23038,26589,19195,24241,15740,25197,16599,25158,20952,21214,20932,23085,23096,30287,30199,33472,42101,34302,64075,21073,62348,17525,40034,17589,36333,18576,34709,8747,24146,407,5390,0,0,0,0,0,0,20190603
201905,경강선,경기광주,0,0,1927,157,13886,2039,38181,5153,41729,11229,21356,5455,14755,4377,12047,4934,11323,5882,10070,7085,8589,8085,8270,10383,9506,13836,11712,18852,10737,30939,5802,30419,3835,19150,3140,17097,2150,12623,823,9679,0,32,0,0,0,0,0,0,20190603
201905,장항선,신창(순천향대),35,0,989,176,1371,580,3173,3576,2603,14164,3385,10477,2696,6357,4255,4000,6596,5124,4223,2928,8416,4113,6512,2534,14306,3724,9689,3237,10151,4734,4838,3888,4097,4438,3138,4209,2756,4364,1348,2772,203,1092,0,0,0,0,0,0,20190603
201905,경부선,수원,2365,25,24690,7846,42930,39208,92857,71445,101611,114805,71228,105557,62008,84898,63998,86104,70569,95288,74331,98114,76489,89652,91238,95754,119717,114788,133726,133265,133831,153452,112103,145606,114180,77926,92471,68824,83351,59484,35081,39321,986,11288,1,2,0,0,0,0,20190603
201905,8호선,강동구청,10,0,4860,991,12013,6115,36921,14490,47616,36506,27927,14967,18385,12282,16235,10311,16344,12566,16899,13972,15405,15622,15055,17075,17113,20631,20439,23821,30484,37026,13466,31278,9614,19551,8548,17995,6126,18234,2382,9966,463,3667,0,0,0,0,0,0,20190603
201905,일산선,정발산,92,0,2500,1055,5666,3940,9844,7772,11932,24792,10664,28088,10559,29157,13729,31970,17231,27874,21001,29673,26569,25318,32649,23663,34673,23072,34243,22128,38787,26109,23673,23219,21686,12789,15901,9204,12750,7874,5067,5672,888,2264,0,52,0,0,0,0,20190603
201905,경인선,인천,373,8,1328,822,3312,3826,6782,7246,6521,10798,4757,10267,4761,11459,6090,16074,9086,14230,11926,13134,16418,11322,17175,9057,17909,7392,19137,6224,18061,5724,9683,3607,7201,2862,5803,2350,3384,1867,1064,1479,10,1390,0,34,0,0,0,0,20190603
201905,경부선,군포,42,0,6061,2907,9517,7788,22429,31053,21433,53285,13703,9463,10001,6190,9273,5958,9494,6159,8657,6752,7597,6941,8534,8555,10951,10237,22481,12332,39975,17748,15281,15725,12058,9736,9128,9249,4515,8068,1933,5705,118,874,0,0,0,0,0,0,20190603
201905,5호선,둔촌동,0,0,4267,548,10490,6063,29998,11299,34143,23578,19804,15040,14319,11326,13409,11275,14685,11662,15357,13200,13923,13881,14284,15942,16826,19009,19352,22969,23078,32578,13953,27766,10069,16143,10672,13528,7983,14384,3253,8923,390,2134,0,0,0,0,0,0,20190603
201905,경부선,광명,0,0,39,2242,2294,3092,16136,3857,7053,3558,7717,4560,3847,3143,4223,3051,4400,3580,3974,204,3709,6433,4446,259,10385,6286,4483,4938,12914,13238,5042,12439,4907,3973,2669,89,2501,3556,17,29,0,0,0,0,0,0,0,0,20190603
201905,9호선,양천향교,2,0,5107,943,10765,11067,30119,10570,30615,31541,18505,15037,12968,9628,12668,9141,14376,10288,14324,10343,13596,11707,14304,11974,18041,12804,21879,17219,27661,24424,12758,26291,8313,17702,7431,17667,5436,17443,2495,12185,507,4039,1,122,0,0,0,0,20190603
201905,분당선,대모산입구,10,4,2299,1048,4150,3619,10977,4659,13892,9479,8780,5596,6638,4054,6590,3574,5766,4149,5930,4610,4990,4916,5652,5754,6160,6080,7258,6781,8919,8416,4075,7342,2801,5413,2248,5294,1501,5365,536,3238,24,637,0,0,0,0,0,0,20190603
201905,경강선,초월,1,0,1262,137,4872,968,12846,3999,14195,6288,8328,1994,5188,1895,4651,1820,4350,2196,3889,2582,3440,3176,3341,3646,4345,4733,5439,6116,5645,10237,2673,8986,1736,7984,1263,5331,675,6404,280,4705,3,1,1,0,0,0,0,0,20190603
201905,경인선,송내,1668,15,19888,10967,47908,23525,141727,47324,120563,108673,74079,54943,52665,33206,48330,29963,53403,32850,46587,37592,40937,37769,41824,43476,52271,54728,66086,73662,98848,111748,49638,110928,35280,68713,31680,61369,27219,61207,12455,40622,2055,8794,0,0,0,0,0,0,20190603
201905,분당선,수서,120,1,3672,3230,7985,14933,28518,30025,44438,49178,30576,31460,27974,20827,22722,17994,26530,22235,25321,22331,18233,20077,26477,22588,30977,28362,36209,33725,48778,44418,23262,35612,23675,24113,16792,21954,16842,19179,10095,10379,320,1681,3,0,0,0,0,0,20190603
201905,2호선,을지로4가,18,0,1114,1021,1786,11771,3741,26361,6958,69905,11328,42668,14013,27642,16552,27350,20223,25930,22510,23612,25586,22728,29360,21576,31531,19137,43787,18031,67751,16027,38538,10787,19563,6635,15243,6012,10862,5793,5377,4010,1104,1222,0,14,0,0,0,0,20190603
201905,경의선,수색,0,0,898,327,1609,4363,2592,4997,3080,17765,2847,9832,2326,4447,2495,2752,2677,2850,3045,3628,3096,2817,3238,2748,5080,3352,8113,3653,15432,3317,6147,2356,3657,1783,2958,1513,2291,1124,981,912,37,304,0,0,0,0,0,0,20190603
201905,경의선,월롱,27,0,507,12,949,4875,2805,12427,3177,17020,2740,7567,2251,3951,2848,2238,4470,4204,4153,2747,3503,2184,6639,2025,9571,2442,13037,3159,17483,3379,6328,3429,4872,3128,2755,3596,1267,3054,336,2968,8,1243,0,0,0,0,0,0,20190603
201905,2호선,당산,43,1,7788,5387,23046,18387,61904,36575,81516,94693,54681,47278,38358,25221,34021,24948,34337,26517,32997,30584,28813,30886,29635,34187,35764,41831,52298,55713,77462,86514,41056,67444,30211,46140,28224,46029,24944,44979,13260,29781,2148,8331,3,197,0,0,0,0,20190603
201905,4호선,충무로,133,8,4908,3324,5839,23073,12804,59642,19183,220502,24347,129521,27576,78930,32637,63310,38162,57001,46876,56835,54032,50357,61813,43322,72123,43470,104507,49288,179165,54870,99323,36555,71866,21362,73005,19728,60788,18919,36743,13997,7734,4774,4,166,0,0,0,0,20190603
201905,3호선,도곡,59,6,1200,283,4250,4135,12062,14065,14927,24575,10489,20153,8108,9318,8176,9395,8544,8739,9414,9250,9581,8629,10628,8632,14483,9061,17988,10068,22053,12753,12152,10938,7633,7098,7345,6299,5583,6505,1894,4054,247,2661,1,593,0,0,0,0,20190603
201905,5호선,강동,43,1,12562,1349,25563,15338,76657,28196,91523,42007,52706,26918,35593,20012,31792,19006,32199,20542,30920,22900,27453,23575,28238,26990,31075,33235,44446,39636,47035,58167,27732,51921,18893,34027,15674,33505,12677,32843,5147,22348,764,9614,0,0,0,0,0,0,20190603
201905,9호선,당산,25,0,8563,1986,20785,8402,55226,16904,68383,43392,41945,25992,31554,18118,30396,20053,31995,21852,31018,24093,28134,25537,27787,28216,30552,31956,39009,44476,51190,66657,29615,58071,24299,38895,22553,38916,19801,39892,10547,25495,1816,7526,1,262,0,0,0,0,20190603
201905,6호선,마포구청,23,2,8251,2602,16561,9152,46377,16781,64890,40846,39420,22255,26245,14466,23219,14221,23501,17156,23400,19500,20649,18141,21700,20510,24150,24922,27873,29503,41894,42086,22041,35533,15270,25123,15082,23284,12756,23413,5796,16063,968,5098,0,3,0,0,0,0,20190603
201905,경인선,동암,686,5,24344,4868,36812,10841,74201,18161,74177,21832,45613,18785,34512,18904,31113,18777,31570,21186,29741,22145,26097,25072,24774,30542,26943,35076,30384,51157,30832,67485,20995,63889,16845,46132,15665,42196,11851,38384,6080,27936,580,7776,0,0,0,0,0,0,20190603
201905,5호선,충정로(경기대입구),4,0,1417,438,2478,3416,6396,7376,8954,36700,5496,17849,4512,6025,6256,5868,6499,5223,6623,6070,6984,6376,7686,4968,8869,5201,14053,6400,29671,10002,10463,6575,6946,4523,6935,4731,4630,4995,1901,3062,308,974,1,128,0,0,0,0,20190603
201905,2호선,용두(동대문구청),29,1,1155,183,1582,1078,5482,2821,8400,6701,4048,4398,3760,3650,3928,4222,4420,3848,4659,4708,4759,4611,5077,5035,5278,4928,5957,5127,7001,7859,3441,6097,2447,3694,1975,3315,1524,2785,538,2028,61,582,0,9,0,0,0,0,20190603
201905,5호선,신정(은행정),27,2,12907,994,25093,4595,72283,10574,89434,14600,41832,9243,23028,7188,18847,7357,18566,8944,17414,10503,14221,11672,12654,14617,14612,18525,15869,24246,18578,38685,11298,35529,7388,23976,6314,22342,5913,21789,2047,15251,286,4435,0,0,0,0,0,0,20190603
201905,7호선,상도,0,0,5272,2695,13465,7660,37798,9597,52099,33390,31233,21598,20087,23896,18637,17822,19227,17393,19304,17491,18482,18851,20366,17333,23818,20494,27680,26123,29419,43050,16449,34925,13703,22097,15819,21575,13499,21764,7972,16077,1807,5282,0,0,0,0,0,0,20190603
201905,경춘선,평내호평,533,2,5972,1144,10382,3423,31695,4749,25472,10644,15366,7643,12494,6725,9737,5740,10812,8093,9230,7704,8169,10691,8889,10082,9075,11456,10898,20610,10514,19618,6575,24913,5528,12790,5203,11839,4651,10395,2018,8904,65,3392,0,0,0,0,0,0,20190603
201905,경원선,동두천,22,1,1045,5,3674,5390,6493,11310,8183,9189,5914,7976,3969,5138,4032,4401,4321,3332,3983,4302,3553,4141,4773,4938,6159,4453,6758,6595,6894,6945,3711,6091,2524,4560,1362,3375,788,3831,507,2048,7,1185,0,1,0,0,0,0,20190603
201905,경부선,석수,460,2,9281,3161,21069,8147,50774,17986,55109,22494,33497,15948,21315,12435,18454,9813,17870,10582,16591,11359,15069,13017,16850,15372,19081,18953,24392,25785,27154,41496,15479,34755,10347,22885,9150,24018,6792,21565,2897,15380,93,1267,0,0,0,0,0,0,20190603
201905,경원선,서빙고,46,0,1011,640,1898,2691,3589,4839,4531,9230,4173,4785,3523,3857,3282,2620,3560,2610,4514,3633,3727,2544,4326,3390,4559,3868,6451,4449,7869,5011,3439,4460,3216,2821,3056,2052,2128,2084,601,1428,45,501,0,0,0,0,0,0,20190603
201905,경원선,소요산,97,2,1151,8,1404,3298,6903,3520,8491,6089,7268,4668,7847,15896,7243,16844,9413,16551,12920,10736,16898,9030,20085,7076,18344,6318,13833,7817,8928,4632,4525,2734,3103,2201,1597,2252,620,1781,181,998,3,1025,0,0,0,0,0,0,20190603
201905,경의선,가좌,12,1,3088,336,8288,3547,21806,3870,27000,9321,13721,9156,10281,7710,8854,6110,9384,8225,8551,8236,7941,8721,8405,9904,9818,11347,10499,13501,10803,17422,6795,15993,5434,9844,4334,8701,3311,6380,1430,6014,68,1198,0,0,0,0,0,0,20190603
201905,경원선,지행,32,0,5223,278,12868,3632,27370,6465,31861,16028,20075,9624,13797,9243,14005,7861,13796,8550,13926,11039,10543,10944,10846,13413,14282,16609,14154,22729,16372,24503,8892,27085,8280,17693,6710,13551,5614,14326,2932,12623,132,3705,0,0,0,0,0,0,20190603
201905,경부선,송탄,71,0,5292,746,8723,3662,15789,6471,14982,9718,13041,5766,10148,4766,10214,5401,9938,6400,9380,7394,8500,7111,8479,9307,11660,11698,11750,13826,11632,16110,7339,14076,5436,14013,4405,10999,2666,8680,1313,9022,42,966,0,0,0,0,0,0,20190603
201905,7호선,장승배기,20,0,8401,1047,14030,5585,36336,10086,53645,20999,32865,15931,20274,12363,17948,12489,18457,14117,18869,15484,16257,15753,16138,18282,16672,21436,17714,26421,20941,40388,12593,33647,9900,21105,9951,21226,9124,20069,3677,12545,793,4875,0,0,0,0,0,0,20190603
201905,3호선,오금,25,0,3773,9,8878,2184,31077,6485,36817,15926,19182,7054,11822,6094,9639,5006,10208,6047,10043,7155,7901,7582,7612,9353,9135,11142,12043,14699,15160,22781,7075,19580,4968,13213,4595,12175,4121,14268,1203,8454,139,2729,0,0,0,0,0,0,20190603
201905,7호선,신대방삼거리,28,0,11420,1308,20378,7612,58688,15956,93087,38783,50055,24254,30549,17500,27222,16398,28399,17479,25824,20252,23355,21270,22951,25573,25127,28962,27677,36344,36501,63721,20863,57043,16280,36357,14493,33994,12048,31849,5801,22032,871,8096,0,20,0,0,0,0,20190603
201905,우이신설선,북한산우이,42,3,2480,648,3438,2866,11046,3786,11101,6289,7785,9843,5676,10358,5871,8312,7099,6475,7963,5252,10014,4993,8799,4774,8598,5045,7623,5785,5387,7410,3570,6783,2846,4469,1889,3942,1020,3508,534,2675,138,1293,0,49,0,0,0,0,20190603
201905,경의선,행신,0,0,3929,1309,14523,5767,47326,5719,39262,11577,19364,7726,14268,5408,14309,6534,12780,8319,11182,9488,9278,9156,8674,11413,10894,15125,13522,20541,12292,37465,7828,35014,7273,16870,6394,17156,6397,15730,2929,11028,629,4378,0,0,0,0,0,0,20190603
201905,수인선,호구포,1,0,1451,879,4002,5315,8640,18096,10314,18675,5954,5409,4701,3225,4697,3544,5479,3904,5422,4033,5287,4063,5064,4694,6142,5645,13402,7329,16820,9229,6480,6742,6157,4827,4798,4618,2894,3995,1515,2685,222,785,0,0,0,0,0,0,20190603
201905,4호선,길음,21,3,10925,2344,35148,10010,100939,18651,108088,47624,60807,41341,40377,34537,35279,35199,37916,31183,37599,37242,34934,36846,38908,37586,44083,43490,50959,57461,52474,82732,30992,73652,24272,47831,19419,45191,19761,48561,9715,32425,1577,8382,0,0,0,0,0,0,20190603
201905,5호선,까치산,168,1,27226,1524,49522,12435,154373,14254,182173,24498,93161,22646,57238,21341,48833,22970,49461,27143,46258,32061,38742,37194,35209,48371,37428,60554,38879,75330,39057,127401,26772,120896,20084,79579,16853,74140,13692,68656,6862,44524,1073,13670,1,549,0,0,0,0,20190603
201905,분당선,이매,71,0,2687,891,6688,3986,17911,12200,20690,19385,14024,10656,11734,8155,11731,7696,12630,8653,11058,9967,10881,9505,10782,10566,13692,11422,18732,14654,16288,18606,9150,16270,6847,10430,8356,10134,8410,10938,1853,7275,169,1764,0,0,0,0,0,0,20190603
201905,3호선,종로3가,11,0,872,926,1538,6122,2022,16185,3511,55633,5580,57525,8640,41006,11779,33997,13698,32610,16783,32407,18927,30210,25596,28033,26684,24385,32820,24473,55980,25994,45437,16425,24633,7969,25900,5803,19839,4494,9009,3107,1089,1286,1,18,5,0,0,0,20190603
201905,수인선,숭의,7,0,2801,865,5430,2995,13937,8503,12845,13767,7557,5973,6802,4745,6780,4714,7279,5388,6973,5712,6460,5631,7104,5873,7567,7244,9761,9054,11484,11546,5513,7899,3878,5783,2745,5705,2218,5196,988,2803,14,1092,0,0,0,0,0,0,20190603
201905,6호선,월드컵경기장(성산),10,0,1409,1549,3341,5986,10325,11042,12926,21937,8091,18156,8319,14890,12454,16807,14774,17731,13947,20061,14903,19978,16748,20294,19068,20481,19114,23355,18436,23569,12297,15705,11693,8250,24352,7080,23911,5601,3356,3613,570,1014,0,10,0,0,0,0,20190603
201905,중앙선,양수,0,0,922,257,2694,1266,7898,2959,5048,4088,4743,5039,4296,5724,3763,5413,3738,4680,4510,4303,5157,4329,6106,3909,7455,4831,6158,5302,4880,4929,2986,4930,2634,4434,1554,3512,729,3584,256,1520,21,914,0,0,0,0,0,0,20190603
201905,9호선,염창,26,0,12535,649,29492,5566,82387,9013,91209,23250,49307,13957,31678,11782,27264,11703,27082,15123,25245,17036,20756,19102,19254,24559,20542,28654,23858,39806,27874,68226,15331,68404,11971,43025,10771,40081,8667,42272,4264,29316,809,9775,0,1158,0,0,0,0,20190603
201905,수인선,소래포구,1,0,2123,387,6732,2718,18505,3976,15706,7805,9262,6794,7292,10017,8401,19165,10941,19717,13905,15326,17711,13801,19929,12804,18545,12031,15403,12510,11648,14151,7126,11939,5391,8052,5064,6880,3980,6120,2207,4552,160,1202,0,0,0,0,0,0,20190603
201905,1호선,신설동,315,38,11021,2103,11002,9714,22990,30373,32986,78975,25012,44845,22814,28251,25369,24755,26835,23885,29867,24367,28217,23497,31799,24889,34959,25145,45564,30278,73275,34085,33385,26876,21851,18352,19528,17866,14189,17857,6614,13402,681,3383,0,39,0,0,0,0,20190603
201905,9호선2~3단계,종합운동장,5,0,1524,271,4481,1961,10845,4462,12351,9757,8748,8639,6130,4923,6501,5333,7045,5952,8018,6641,7475,6578,8238,6580,9985,7944,10989,9835,13556,15280,8922,12801,7289,7780,10817,6967,8437,6687,4749,4926,775,1334,0,16,0,0,0,0,20190603
201905,7호선,천왕,29,0,7433,953,15340,5166,46838,8549,54906,14825,28851,9564,17736,7162,15255,8309,14829,10504,14179,11430,12763,11996,12854,14369,15788,16938,15328,20984,15093,35900,9237,35581,6684,20567,4873,19287,3655,18276,1666,12161,274,4277,0,86,0,0,0,0,20190603
201905,6호선,삼각지,2,0,1755,916,4124,6232,8190,14030,12918,27913,11075,13186,8011,9107,9559,8449,11501,9154,13442,8927,13090,8365,15102,8124,17406,8703,22198,10740,30145,13092,14616,9828,10587,7137,11271,7585,10834,8412,5626,6113,855,1598,0,7,0,0,0,0,20190603
201905,7호선,상동,7,0,5489,2118,17933,7708,48171,14709,44989,33391,25814,30481,19345,21816,19224,21440,21437,22955,22447,24584,22810,25292,24579,25368,27691,28684,30559,35280,36918,55935,24395,49093,21897,28531,23642,22662,22459,19758,8555,15034,1633,5387,1,341,0,0,0,0,20190603
201905,8호선,석촌,0,0,3796,844,6523,4088,19652,9082,30255,25895,17758,20129,12445,13992,12198,12544,13467,13917,13805,15170,12487,15572,13363,15888,14509,18545,17301,21888,21315,33682,12609,28976,12322,17882,14201,14995,9939,12577,4017,8580,596,2869,0,150,0,0,0,0,20190603
